39, State-gov, Bachelors, Never-married, White, Male, United-States
35, Self-emp-not-inc, Some-college, Never-married, White, Male, United-States
18, Private, HS-grad, Never-married, White, Male, United-States
53, Private, HS-grad, Never-married, White, Male, United-States
26, Private, Masters, Married-civ-spouse, White, Male, Canada
55, Private, Some-college, Married-civ-spouse, White, Male, United-States
45, Local-gov, Some-college, Married-civ-spouse, White, Male, United-States
28, Private, HS-grad, Never-married, White, Male, United-States
32, Private, Bachelors, Married-civ-spouse, White, Male, United-States
27, Private, HS-grad, Never-married, White, Male, United-States
35, Private, HS-grad, Divorced, White, Female, United-States
36, Private, HS-grad, Divorced, White, Female, United-States
41, Private, Bachelors, Married-civ-spouse, White, Male, United-States
23, Private, Bachelors, Never-married, White, Male, United-States
22, Private, 12th, Never-married, White, Male, United-States
36, Self-emp-not-inc, Prof-school, Divorced, White, Male, United-States
65, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
25, Private, HS-grad, Never-married, White, Female, Columbia
33, Local-gov, Some-college, Married-civ-spouse, White, Male, United-States
31, Private, Some-college, Married-civ-spouse, White, Male, United-States
50, State-gov, Bachelors, Married-civ-spouse, White, Male, United-States
49, State-gov, Some-college, Married-civ-spouse, White, Male, United-States
43, Private, Bachelors, Divorced, White, Female, United-States
23, Federal-gov, Some-college, Married-civ-spouse, White, Female, United-States
34, Private, Masters, Married-civ-spouse, Asian-Pac-Islander, Male, India
23, Private, Some-college, Divorced, Black, Female, United-States
63, Private, 10th, Married-civ-spouse, White, Male, United-States
33, Private, HS-grad, Never-married, White, Male, United-States
51, Self-emp-inc, Bachelors, Divorced, White, Male, United-States
31, Private, HS-grad, Divorced, White, Male, United-States
32, Private, Some-college, Married-civ-spouse, White, Female, Japan
31, Private, Some-college, Never-married, Black, Female, Jamaica
47, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
54, State-gov, Some-college, Married-civ-spouse, White, Male, United-States
23, Private, Some-college, Never-married, White, Male, United-States
34, Private, HS-grad, Married-civ-spouse, White, Male, United-States
46, Private, 11th, Married-civ-spouse, Black, Female, United-States
34, Private, Assoc-acdm, Divorced, White, Male, United-States
31, Private, HS-grad, Never-married, White, Male, United-States
41, Private, HS-grad, Married-civ-spouse, White, Male, Peru
27, Self-emp-not-inc, Assoc-voc, Never-married, White, Male, United-States
23, Private, Some-college, Never-married, White, Male, United-States
59, Federal-gov, Assoc-acdm, Married-civ-spouse, White, Male, United-States
56, Private, HS-grad, Married-civ-spouse, White, Male, United-States
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Amer-Indian-Eskimo, Male, United-States
59, Private, HS-grad, Married-civ-spouse, White, Male, Cuba
47, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
51, Self-emp-not-inc, HS-grad, Divorced, White, Female, United-States
42, Private, Bachelors, Divorced, White, Female, United-States
29, Federal-gov, Some-college, Married-spouse-absent, White, Female, United-States
23, Private, HS-grad, Never-married, White, Male, Outlying-US(Guam-USVI-etc)
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
46, Private, Some-college, Married-civ-spouse, White, Male, United-States
30, Private, Some-college, Separated, White, Female, United-States
23, Private, Some-college, Never-married, White, Female, United-States
29, State-gov, Masters, Never-married, White, Female, United-States
33, Private, HS-grad, Divorced, White, Female, United-States
33, Local-gov, HS-grad, Married-civ-spouse, Black, Male, United-States
46, Local-gov, Some-college, Divorced, White, Female, United-States
35, Private, Some-college, Married-spouse-absent, Black, Female, United-States
36, Private, Bachelors, Married-civ-spouse, White, Male, United-States
25, Private, HS-grad, Separated, White, Female, United-States
35, Private, Bachelors, Married-civ-spouse, White, Male, United-States
30, Private, 7th-8th, Never-married, White, Male, United-States
39, Private, Some-college, Married-civ-spouse, Asian-Pac-Islander, Male, United-States
37, Private, Some-college, Married-civ-spouse, White, Male, United-States
22, Private, HS-grad, Never-married, White, Male, United-States
25, Private, HS-grad, Married-civ-spouse, White, Male, United-States
50, Private, HS-grad, Married-civ-spouse, Black, Female, United-States
33, Private, Assoc-voc, Separated, White, Male, United-States
59, Self-emp-inc, 5th-6th, Married-civ-spouse, White, Male, Italy
24, Private, HS-grad, Never-married, White, Female, United-States
41, Private, Bachelors, Married-civ-spouse, White, Male, United-States
60, Private, Bachelors, Divorced, White, Male, United-States
19, Private, HS-grad, Never-married, White, Male, United-States
23, Private, Some-college, Never-married, White, Male, United-States
57, Self-emp-inc, Masters, Married-civ-spouse, White, Male, United-States
36, Private, Masters, Married-civ-spouse, White, Male, Japan
24, Private, Bachelors, Never-married, White, Male, United-States
32, Private, HS-grad, Married-civ-spouse, White, Male, United-States
27, Private, Bachelors, Married-civ-spouse, White, Male, United-States
43, Private, Assoc-voc, Never-married, White, Female, United-States
54, Private, Assoc-voc, Widowed, White, Female, United-States
22, Private, HS-grad, Married-civ-spouse, White, Male, United-States
29, Private, HS-grad, Never-married, White, Male, United-States
22, Private, 12th, Never-married, Amer-Indian-Eskimo, Male, United-States
37, Private, Bachelors, Married-civ-spouse, White, Male, United-States
38, Self-emp-not-inc, Doctorate, Married-civ-spouse, White, Male, United-States
34, Private, Some-college, Married-civ-spouse, White, Male, United-States
45, Private, Some-college, Married-civ-spouse, White, Male, United-States
28, Private, 1st-4th, Never-married, White, Female, Mexico
68, Private, Doctorate, Divorced, White, Female, Cuba
36, Private, HS-grad, Married-civ-spouse, Asian-Pac-Islander, Male, Laos
20, Private, 9th, Never-married, White, Male, Mexico
24, Private, Some-college, Never-married, White, Female, United-States
38, Private, Some-college, Divorced, White, Female, United-States
32, Private, Bachelors, Never-married, White, Female, United-States
34, Private, Some-college, Married-civ-spouse, White, Male, United-States
47, Private, HS-grad, Widowed, White, Female, England
28, Private, Bachelors, Never-married, White, Female, United-States
32, Private, Prof-school, Married-civ-spouse, White, Male, United-States
58, Private, HS-grad, Married-civ-spouse, White, Male, United-States
64, Self-emp-inc, Prof-school, Married-civ-spouse, White, Male, United-States
38, Private, Some-college, Never-married, White, Female, United-States
43, Private, HS-grad, Never-married, White, Female, United-States
28, Private, 12th, Divorced, White, Male, United-States
23, Private, Bachelors, Never-married, Asian-Pac-Islander, Female, United-States
25, Private, 9th, Never-married, Black, Male, United-States
41, Private, HS-grad, Separated, Black, Male, United-States
41, Private, Some-college, Married-civ-spouse, Black, Male, United-States
27, Private, Bachelors, Married-civ-spouse, White, Male, United-States
54, Private, 7th-8th, Widowed, White, Male, United-States
28, Local-gov, HS-grad, Separated, White, Female, United-States
29, Private, 7th-8th, Married-civ-spouse, White, Male, United-States
36, Private, HS-grad, Divorced, White, Male, United-States
41, Self-emp-inc, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Male, Taiwan
60, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
34, State-gov, Masters, Married-civ-spouse, White, Male, United-States
27, Private, Some-college, Married-civ-spouse, White, Female, United-States
60, Private, 10th, Married-civ-spouse, White, Male, United-States
39, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
59, Private, 12th, Divorced, Black, Male, United-States
34, Self-emp-not-inc, Doctorate, Married-civ-spouse, White, Male, Canada
36, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
54, Private, Some-college, Married-civ-spouse, White, Male, United-States
48, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
19, Private, 7th-8th, Never-married, White, Male, United-States
40, Private, Prof-school, Married-civ-spouse, White, Male, United-States
25, Private, HS-grad, Never-married, White, Male, United-States
39, Private, Assoc-acdm, Separated, White, Male, United-States
34, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
30, Private, HS-grad, Separated, White, Female, United-States
43, Private, HS-grad, Never-married, Black, Female, United-States
35, Private, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Male, Philippines
36, Local-gov, Doctorate, Married-civ-spouse, White, Male, United-States
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
22, Private, Some-college, Never-married, White, Male, United-States
48, Private, HS-grad, Married-civ-spouse, White, Male, United-States
54, Private, HS-grad, Widowed, White, Female, United-States
49, Private, Some-college, Divorced, White, Female, United-States
37, Private, Bachelors, Never-married, White, Female, United-States
45, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
51, Self-emp-inc, Some-college, Separated, White, Female, United-States
46, Private, Some-college, Married-civ-spouse, White, Male, United-States
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Female, United-States
39, Private, Some-college, Married-civ-spouse, Black, Female, United-States
35, Private, HS-grad, Married-civ-spouse, White, Male, United-States
26, Private, Bachelors, Never-married, White, Female, United-States
51, Private, Some-college, Married-civ-spouse, White, Male, United-States
31, Private, Masters, Married-civ-spouse, Asian-Pac-Islander, Male, South
39, Private, HS-grad, Married-civ-spouse, White, Male, United-States
26, Private, 11th, Never-married, White, Male, Mexico
25, Private, Bachelors, Married-civ-spouse, White, Male, United-States
61, Federal-gov, Some-college, Married-civ-spouse, White, Male, United-States
49, Private, HS-grad, Divorced, White, Female, United-States
53, Private, Bachelors, Never-married, White, Female, Mexico
52, Private, Preschool, Married-civ-spouse, White, Male, El-Salvador
52, Private, HS-grad, Married-civ-spouse, White, Male, United-States
50, Private, HS-grad, Divorced, Black, Male, United-States
29, Private, Bachelors, Never-married, White, Female, United-States
76, Private, 7th-8th, Widowed, White, Male, United-States
19, Private, HS-grad, Never-married, White, Female, United-States
25, Private, HS-grad, Married-civ-spouse, White, Male, United-States
45, Private, HS-grad, Divorced, White, Female, United-States
34, Private, Assoc-acdm, Divorced, White, Female, United-States
20, Private, Some-college, Never-married, White, Female, United-States
27, Private, Some-college, Married-civ-spouse, White, Male, United-States
41, Private, Some-college, Married-civ-spouse, White, Male, United-States
43, Private, HS-grad, Married-civ-spouse, White, Male, Nicaragua
23, Private, HS-grad, Never-married, White, Female, United-States
37, Federal-gov, Some-college, Divorced, Black, Female, United-States
31, Private, Bachelors, Married-civ-spouse, White, Male, United-States
33, State-gov, Some-college, Married-civ-spouse, White, Male, United-States
28, Private, Assoc-acdm, Never-married, White, Male, United-States
